student_id,grade,age,gender,race_latinx,race_black,race_amerind,race_white,race_asian,race_other,race_none,parent_1,parent_2,school_adults_value,feel_safer_clear,feel_safer_punish,feel_safer_security,feel_safer_consistent,feel_safer_leaders,feel_safer_relats,feel_safer_counselor,feel_safer_team,feel_safer_other,feel_safer_training,feel_safer_clear_rank,feel_safer_punish_rank,feel_safer_consistent_rank,feel_safer_security_rank,feel_safer_training_rank,feel_safer_leaders_rank,feel_safer_relats_rank,feel_safer_team_rank,feel_safer_counselor_rank,feel_safer_other_rank,parent_qual,sm_none,sm_age,adults_worry,sm_ever_made_mean,sm_ever_stalker,sm_ever_bad_post,sm_ever_got_mean,sm_ever_trouble,sm_ever_stalked,tell_friend,tell_teacher,tell_counselor,tell_parent,tell_principal,tell_family,tell_other,tell_no_one,school_values_red,sm_more_helpful_red,bully,sm_less_real_r,qual,support_score,belong_score,sm_platforms,sm_attitude_score,p_safety_score,e_safety_score,parent_support_score,school_support_score,sm_help_score,sm_concern_score,discrimination,school_rules
989,8,14,Male,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,1,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,ach,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.555555556,1,happy,4,3.272727272727273,0,1.2,3,3.2857142857142856,2,1.875,3.888888888888889,4.375,1,4
990,8,13,Female,1,0,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Two-year degree (like an associate's degree or trade school degree),Caring,0,0,0,1,1,0,0,0,0,1,0,0,3,0,2,1,0,0,0,0,ach,0,10,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,happy,4,2.4545454545454546,0.7,1.6,4,4,1,2,3,3,1,4
991,9,14,Male,0,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,2,0,ach,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.222222222,2,care,3.625,3.272727272727273,0.5,1.8,4,4,1.625,1.875,4.444444444444445,2.25,1.6666666666666667,4.333333333333333
992,9,14,Female,0,1,0,0,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.555555556,1,ach,3.25,2.909090909090909,0,1.4,3.2857142857142856,3.7142857142857144,1.625,1.125,3.7777777777777777,3.75,2.4444444444444446,4.666666666666667
993,9,14,Female,0,1,0,0,0,0,0,High school or GED,High school or GED,Caring,0,0,1,1,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,happy,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.222222222,1,ach,3.75,3,0.3,1.4,4,4,1.5,1.625,4.444444444444445,3.625,2.111111111111111,4.555555555555555
994,11,17,Male,0,1,0,0,0,1,0,High school or GED,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.333333333,1,ach,1.75,2.090909090909091,0.4,1.2,3.5714285714285716,4,3,1.25,3.2222222222222223,2.375,3,2.6666666666666665
995,6,11,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.333333333,1,happy,3.75,2.909090909090909,0.2,1.2,2.7142857142857144,2.7142857142857144,3,2.5,4.222222222222222,3.75,2.4444444444444446,4.444444444444445
996,6,12,Male,0,0,0,0,0,1,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0,ach,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.111111111,1,ach,3.625,3,0.1,1.2,3.4285714285714284,3.5714285714285716,2,1.5,4,2.125,1.1111111111111112,4.666666666666667
998,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,2,1,0,happy,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.666666667,1,happy,2,2.6363636363636362,0.1,1.2,3.5714285714285716,3.857142857142857,2.125,1.125,2.5555555555555554,2.875,1.4444444444444444,4.111111111111111
999,7,13,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,1,7,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1.111111111,1,care,4.5,3.1818181818181817,0,1.4,4,3.857142857142857,1.375,2.875,4.888888888888889,4.875,1.1111111111111112,5
1000,7,11,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,1,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,0,0,ach,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,care,2.5,2,0.5,1.8,2.857142857142857,2.857142857142857,2,2,3,3.5,4.222222222222222,3.888888888888889
1001,6,12,Male,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,care,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,happy,3.5,2.6363636363636362,0.2,1.4,4,4,1.375,1.875,3.2222222222222223,3,1.5555555555555556,4.555555555555555
1002,6,12,Male,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,1,2,0,ach,0,10,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2,2,ach,3.375,2.727272727272727,0.4,1.8,2.7142857142857144,3.5714285714285716,2.25,1.875,4.555555555555555,1.875,1.6666666666666667,3.2222222222222223
1003,7,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,1,1,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,ach,0,9,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,2.222222222,2,ach,3.625,2.5454545454545454,0.7,1.2,3.142857142857143,3.5714285714285716,1.75,2,4,4.625,2.4444444444444446,3.6666666666666665
1004,6,11,Female,0,0,0,0,0,1,0,I'm not sure,I'm not sure,Academics,0,1,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,1,ach,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1.555555556,1,ach,3.625,2.1818181818181817,0.1,1.2,3.857142857142857,2.857142857142857,2.875,2.375,4.555555555555555,4.375,4,4.333333333333333
1005,12,17,Female,0,0,0,0,1,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,ach,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.111111111,1,happy,4.5,3.1818181818181817,0.5,1.4,3.5714285714285716,3.5714285714285716,3,2.125,4.111111111111111,3,1,4.666666666666667
1006,11,16,Female,0,0,0,1,0,0,0,Some college (they went to a four-year college but didn't finish),Finished a four-year college,Caring,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,2,0,1,0,happy,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.333333333,1,happy,3.625,2.909090909090909,0.5,1,4,3.2857142857142856,2,2.625,4.555555555555555,4.625,1,4.555555555555555
1007,6,11,Female,1,0,0,0,0,0,0,High school or GED,Finished a four-year college,Caring,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,10,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1.444444444,1,care,3.625,2.3636363636363638,0.5,1.2,3.2857142857142856,3,1.5,1.625,4,2.625,2,4.111111111111111
1008,6,12,Female,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),Finished a four-year college,Academics,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.555555556,1,ach,4.125,2.1818181818181817,0.3,1,3.4285714285714284,3,1.375,1.25,2.7777777777777777,2.375,2.2222222222222223,2.888888888888889
1010,7,13,Female,0,1,0,1,0,0,0,Less than high school,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,ach,0,3,2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1.666666667,1,happy,3.375,2.4545454545454546,0.1,1.2,3.142857142857143,3.5714285714285716,3,1.75,3.5555555555555554,4.625,1.1111111111111112,3.4444444444444446
1011,7,12,Male,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",I'm not sure,Academics,0,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,1,0,ach,0,11,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1.333333333,2,care,3.375,2.909090909090909,0.3,2,3.2857142857142856,2.142857142857143,2.375,2.625,4.444444444444445,3.625,1.7777777777777777,4.777777777777778
1012,7,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,1,0,0,1,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,happy,0,11,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1.111111111,1,care,3.875,2.909090909090909,0.4,1,3.4285714285714284,2.2857142857142856,2,2,3.888888888888889,4,2.111111111111111,4.444444444444445
1013,7,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.444444444,1,care,3.125,2.272727272727273,0.6,1.6,3.7142857142857144,2.5714285714285716,2.25,1.625,5,3.125,1.4444444444444444,4.444444444444445
1014,5,10,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Other,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.444444444,2,care,3,2.6363636363636362,0,1.4,4,4,2.625,1,1,1,3.111111111111111,3.2222222222222223
1015,7,12,Male,1,1,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,ach,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.666666667,2,care,4,3,0,1.6,3.4285714285714284,3,2.75,1.875,4.777777777777778,3.375,1,4.444444444444445
1016,7,12,Female,0,0,1,0,1,0,0,I'm not sure,This does not apply to me,Other,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.555555556,2,happy,3.5,2.727272727272727,0.1,1.8,3.5714285714285716,3.2857142857142856,1.5,1,3.7777777777777777,3.5,4.111111111111111,3.6666666666666665
1017,6,12,Male,1,0,0,0,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Athletics,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,7,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,care,4.125,2.5454545454545454,0.3,1.6,3.5714285714285716,3.2857142857142856,2.25,3,4.333333333333333,2,1.4444444444444444,3.3333333333333335
1018,9,14,Male,0,1,0,0,0,0,0,High school or GED,Finished a four-year college,Academics,1,1,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,ach,0,10,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,4,1,happy,5,4,0.3,1,3,3.5714285714285716,1.75,2.125,2.5555555555555554,2.375,5,3.111111111111111
1019,11,16,Female,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,ach,0,11,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,ach,4,3.090909090909091,0.4,1.6,4,3.857142857142857,2.375,1.625,4,2.875,1.1111111111111112,4.555555555555555
1020,11,17,Male,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,ach,3.75,2.8181818181818183,0.6,1.2,3,3,2,1.5,3.6666666666666665,4,3.5555555555555554,3.6666666666666665
1021,11,17,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,2,0,1,0,care,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,care,4,3.1818181818181817,0.3,1.2,4,4,2,2,3.111111111111111,2.875,1,3.888888888888889
1022,11,17,Another way:,1,1,1,1,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,ach,2.75,2.8181818181818183,0.1,1.2,4,3.5714285714285716,1,1,3.3333333333333335,1,1.2222222222222223,4.555555555555555
1023,9,15,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,1,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,happy,0,11,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,happy,5,4,0.6,1.4,4,3.2857142857142856,2.125,2,4.333333333333333,4.25,1,5
1024,9,14,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,happy,0,14,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,care,4.875,3.272727272727273,0.1,1.2,4,4,1.875,3,2.7777777777777777,3.5,1.7777777777777777,4.333333333333333
1025,11,17,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,ach,0,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1.333333333,1,ach,4.5,3,0.4,1.2,4,3.142857142857143,1,1.5,3.4444444444444446,2.25,1.7777777777777777,4.333333333333333
1026,11,16,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,1,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,happy,0,13,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1.222222222,2,happy,3.875,2.8181818181818183,0.4,1.6,4,3.857142857142857,1.375,1.75,4.333333333333333,2.375,2.111111111111111,4.444444444444445
1027,9,15,Male,0,0,0,1,1,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy,0,14,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.555555556,1,happy,3.625,2.5454545454545454,0.3,1.2,3.142857142857143,3,1,3,4,4,2.111111111111111,3.6666666666666665
1028,11,16,Female,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,3,0,0,ach,0,14,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1.111111111,1,ach,3.375,3.1818181818181817,0.4,1,4,4,1.25,2.125,3.888888888888889,3.25,1.8888888888888888,4.222222222222222
1029,9,15,I choose not to identify.,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,14,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,2,ach,4,4,0.2,2,4,3.857142857142857,2.25,2.5,3,2.375,2.4444444444444446,4.777777777777778
1030,11,17,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,1,1,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,care,0,8,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2.333333333,1,ach,3,2.5454545454545454,1,1.6,2.2857142857142856,2.5714285714285716,3,3,5,5,2.7777777777777777,2.7777777777777777
1031,11,16,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,3,0,0,ach,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1.111111111,1,happy,2.375,3.090909090909091,0.5,1.4,3.7142857142857144,3.7142857142857144,1.25,1.25,4,2.25,1.3333333333333333,4.666666666666667
1032,9,15,Male,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,happy,0,12,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,1,happy,3.875,3,0.8,1.4,4,3.4285714285714284,1,1,4,3,1.1111111111111112,4.111111111111111
1033,11,16,Female,0,0,0,1,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,1,0,0,0,care,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1.222222222,1,ach,4,3,0.4,1.4,4,4,1.625,2,4.222222222222222,2.875,2,3.6666666666666665
1035,11,17,Male,0,0,0,1,0,0,0,High school or GED,Some college (they went to a four-year college but didn't finish),Caring,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,happy,0,12,2,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,happy,4.5,3.1818181818181817,0.4,1.4,3.7142857142857144,4,2,2.375,4.888888888888889,1.625,1.6666666666666667,3.3333333333333335
1036,11,17,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,ach,0,4,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1.666666667,2,ach,3.25,3,0.9,1.6,2.857142857142857,3,2.125,2,4.777777777777778,4,2,3.6666666666666665
1037,11,16,Male,0,0,0,1,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,3,0,1,0,care,0,13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1.222222222,1,care,3.5,2.909090909090909,0.1,1.2,4,4,1.125,1.875,4.222222222222222,3.875,2,4
1038,11,16,Male,1,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,care,3.375,3.090909090909091,0.2,1.2,3.857142857142857,3,1,2,4.555555555555555,2,1,4.222222222222222
1039,9,15,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,12,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,ach,3.25,3.1818181818181817,0.2,1.6,4,4,2.25,1.5,2.7777777777777777,2,1.3333333333333333,4.555555555555555
1040,9,14,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ach,0,10,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1.888888889,2,ach,3,2.4545454545454546,0.4,1.8,3.4285714285714284,3.2857142857142856,2,2,5,3,2.3333333333333335,3
1041,11,16,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,0,1,0,0,0,happy,0,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1.111111111,1,ach,3.25,2.727272727272727,0.3,1.6,3,3,1.875,2,4,2.625,1.3333333333333333,4
1042,9,15,Another way:,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Other,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1.888888889,2,ach,1,3,0.2,1.6,4,4,1.375,1,3.4444444444444446,1,1.3333333333333333,4.222222222222222
1043,9,14,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,happy,0,12,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,happy,3.375,3.090909090909091,0.2,1.6,4,3.142857142857143,2,1.25,3.111111111111111,2.875,1,4.777777777777778
1044,9,14,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,3,0,happy,0,9,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,2.111111111,2,happy,3.375,2.909090909090909,0.4,1.6,4,3.857142857142857,1.25,1.75,4.444444444444445,3.875,1.6666666666666667,3.7777777777777777
1045,11,16,Female,0,0,0,0,0,1,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,11,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1.222222222,1,happy,3.125,3.4545454545454546,0.4,1.2,3.857142857142857,3.7142857142857144,1.5,2,4,4.25,1.3333333333333333,4
1046,11,16,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.222222222,1,care,2.875,3,0.3,1.2,3.5714285714285716,3.4285714285714284,1.5,1.25,3.7777777777777777,2.125,1.2222222222222223,4.222222222222222
1047,11,16,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,care,0,12,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,happy,3.25,2.8181818181818183,0.5,1.4,4,3.7142857142857144,1.25,1.25,3.6666666666666665,3.625,2.888888888888889,3.4444444444444446
1048,11,16,Male,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,ach,0,11,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1.444444444,1,ach,4.75,3,0.4,1,4,3,1,1,2.111111111111111,3.875,1.4444444444444444,3.111111111111111
1049,11,16,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,3,0,0,0,happy,0,12,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1.888888889,1,ach,3.25,2.909090909090909,0.4,1.6,4,3,1.75,1.625,3.7777777777777777,4,2.6666666666666665,3.6666666666666665
1051,9,14,Male,0,0,0,1,0,0,0,Finished a four-year college,I'm not sure,Caring,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,care,0,12,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1.444444444,1,ach,3,3.1818181818181817,0.3,1.4,3.857142857142857,3.142857142857143,2.125,1.875,3.888888888888889,2.875,1.6666666666666667,4.777777777777778
1052,9,14,Female,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,ach,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.666666667,2,ach,3.75,2.6363636363636362,0.3,1.6,3.7142857142857144,3,1.875,1.25,4.555555555555555,2.5,2.111111111111111,4.111111111111111
1053,9,14,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,11,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,happy,4.625,3.909090909090909,0.2,1.2,3.857142857142857,3.857142857142857,2.125,2,4.444444444444445,1.875,1,4.888888888888889
